Channel ,Time_Hours,Current_mA,CurrentDensity_mA/cm^2,Time_Since_Inoc_hrs
2_prime1338,15.60,0.427481,0.0141,11.60
2_prime1338,15.60,0.427076,0.0141,11.60
2_prime1338,15.60,0.427802,0.0142,11.60
2_prime1338,15.70,0.427651,0.0141,11.70
2_prime1338,15.70,0.426519,0.0141,11.70
2_prime1338,15.70,0.426558,0.0141,11.70
2_prime1338,15.70,0.426322,0.0141,11.70
2_prime1338,15.80,0.426151,0.0141,11.80
2_prime1338,15.80,0.426345,0.0141,11.80
2_prime1338,15.80,0.426026,0.0141,11.80
2_prime1338,15.80,0.425570,0.0141,11.80
2_prime1338,15.80,0.425256,0.0141,11.80
2_prime1338,15.90,0.425230,0.0141,11.90
2_prime1338,15.90,0.425517,0.0141,11.90
2_prime1338,15.90,0.424650,0.0140,11.90
2_prime1338,15.90,0.423890,0.0140,11.90
2_prime1338,15.90,0.423442,0.0140,11.90
2_prime1338,16.00,0.423379,0.0140,12.00
2_prime1338,16.00,0.423749,0.0140,12.00
2_prime1338,16.00,0.423736,0.0140,12.00
2_prime1338,16.00,0.423284,0.0140,12.00
2_prime1338,16.00,0.422297,0.0140,12.00
2_prime1338,16.10,0.422238,0.0140,12.10
2_prime1338,16.10,0.423180,0.0140,12.10
2_prime1338,16.10,0.422696,0.0140,12.10
2_prime1338,16.10,0.422230,0.0140,12.10
2_prime1338,16.10,0.422464,0.0140,12.10
2_prime1338,16.20,0.422331,0.0140,12.20
2_prime1338,16.20,0.421610,0.0139,12.20
2_prime1338,16.20,0.421447,0.0139,12.20
2_prime1338,16.20,0.420837,0.0139,12.20
2_prime1338,16.30,0.421286,0.0139,12.30
2_prime1338,16.30,0.421825,0.0140,12.30
2_prime1338,16.30,0.421296,0.0139,12.30
2_prime1338,16.30,0.420880,0.0139,12.30
2_prime1338,16.30,0.420111,0.0139,12.30
2_prime1338,16.40,0.419240,0.0139,12.40
2_prime1338,16.40,0.419957,0.0139,12.40
2_prime1338,16.40,0.419843,0.0139,12.40
2_prime1338,16.40,0.419970,0.0139,12.40
2_prime1338,16.40,0.418540,0.0138,12.40
2_prime1338,16.50,0.418646,0.0138,12.50
2_prime1338,16.50,0.418572,0.0138,12.50
2_prime1338,16.50,0.418676,0.0138,12.50
2_prime1338,16.50,0.418565,0.0138,12.50
2_prime1338,16.50,0.418369,0.0138,12.50
2_prime1338,16.60,0.417682,0.0138,12.60
2_prime1338,16.60,0.417564,0.0138,12.60
2_prime1338,16.60,0.416591,0.0138,12.60
2_prime1338,16.60,0.416510,0.0138,12.60
2_prime1338,16.60,0.416770,0.0138,12.60
2_prime1338,16.70,0.416599,0.0138,12.70
2_prime1338,16.70,0.415724,0.0138,12.70
2_prime1338,16.70,0.415665,0.0137,12.70
2_prime1338,16.70,0.415246,0.0137,12.70
2_prime1338,16.80,0.415426,0.0137,12.80
2_prime1338,16.80,0.415519,0.0137,12.80
2_prime1338,16.80,0.414958,0.0137,12.80
2_prime1338,16.80,0.415032,0.0137,12.80
2_prime1338,16.80,0.414568,0.0137,12.80
2_prime1338,16.90,0.414310,0.0137,12.90
2_prime1338,16.90,0.414267,0.0137,12.90
2_prime1338,16.90,0.413614,0.0137,12.90
2_prime1338,16.90,0.413783,0.0137,12.90
2_prime1338,16.90,0.413611,0.0137,12.90
2_prime1338,17.00,0.412920,0.0137,13.00
2_prime1338,17.00,0.412418,0.0136,13.00
2_prime1338,17.00,0.412940,0.0137,13.00
2_prime1338,17.00,0.412441,0.0136,13.00
2_prime1338,17.00,0.412310,0.0136,13.00
2_prime1338,17.10,0.412296,0.0136,13.10
2_prime1338,17.10,0.411563,0.0136,13.10
2_prime1338,17.10,0.411749,0.0136,13.10
2_prime1338,17.10,0.411855,0.0136,13.10
2_prime1338,17.10,0.412331,0.0136,13.10
2_prime1338,17.20,0.411428,0.0136,13.20
2_prime1338,17.20,0.412086,0.0136,13.20
2_prime1338,17.20,0.411482,0.0136,13.20
2_prime1338,17.20,0.410796,0.0136,13.20
2_prime1338,17.30,0.410910,0.0136,13.30
2_prime1338,17.30,0.410376,0.0136,13.30
2_prime1338,17.30,0.410399,0.0136,13.30
2_prime1338,17.30,0.409719,0.0136,13.30
2_prime1338,17.30,0.410301,0.0136,13.30
2_prime1338,17.40,0.409313,0.0135,13.40
2_prime1338,17.40,0.408939,0.0135,13.40
2_prime1338,17.40,0.409089,0.0135,13.40
2_prime1338,17.40,0.408800,0.0135,13.40
2_prime1338,17.40,0.409433,0.0135,13.40
2_prime1338,17.50,0.409242,0.0135,13.50
2_prime1338,17.50,0.408671,0.0135,13.50
2_prime1338,17.50,0.408085,0.0135,13.50
2_prime1338,17.50,0.408442,0.0135,13.50
2_prime1338,17.50,0.408473,0.0135,13.50
2_prime1338,17.60,0.408321,0.0135,13.60
2_prime1338,17.60,0.407407,0.0135,13.60
2_prime1338,17.60,0.407403,0.0135,13.60
2_prime1338,17.60,0.407046,0.0135,13.60
2_prime1338,17.60,0.407632,0.0135,13.60
2_prime1338,17.70,0.407064,0.0135,13.70
2_prime1338,17.70,0.406990,0.0135,13.70
2_prime1338,17.70,0.406814,0.0135,13.70
2_prime1338,17.70,0.406534,0.0134,13.70
2_prime1338,17.80,0.406704,0.0135,13.80
2_prime1338,17.80,0.406225,0.0134,13.80
2_prime1338,17.80,0.406031,0.0134,13.80
2_prime1338,17.80,0.405961,0.0134,13.80
2_prime1338,17.80,0.406071,0.0134,13.80
2_prime1338,17.90,0.405721,0.0134,13.90
2_prime1338,17.90,0.405951,0.0134,13.90
2_prime1338,17.90,0.405596,0.0134,13.90
2_prime1338,17.90,0.405239,0.0134,13.90
2_prime1338,17.90,0.404919,0.0134,13.90
2_prime1338,18.00,0.404540,0.0134,14.00
2_prime1338,18.00,0.404162,0.0134,14.00
2_prime1338,18.00,0.404317,0.0134,14.00
2_prime1338,18.00,0.404792,0.0134,14.00
2_prime1338,18.00,0.404145,0.0134,14.00
2_prime1338,18.10,0.403898,0.0134,14.10
2_prime1338,18.10,0.404297,0.0134,14.10
2_prime1338,18.10,0.403580,0.0133,14.10
2_prime1338,18.10,0.403683,0.0134,14.10
2_prime1338,18.10,0.403094,0.0133,14.10
2_prime1338,18.20,0.402980,0.0133,14.20
2_prime1338,18.20,0.402629,0.0133,14.20
2_prime1338,18.20,0.402226,0.0133,14.20
2_prime1338,18.20,0.402219,0.0133,14.20
2_prime1338,18.30,0.402080,0.0133,14.30
2_prime1338,18.30,0.401646,0.0133,14.30
2_prime1338,18.30,0.401078,0.0133,14.30
2_prime1338,18.30,0.401001,0.0133,14.30
2_prime1338,18.30,0.400689,0.0133,14.30
2_prime1338,18.40,0.400316,0.0132,14.40
2_prime1338,18.40,0.399807,0.0132,14.40
2_prime1338,18.40,0.399947,0.0132,14.40
2_prime1338,18.40,0.399536,0.0132,14.40
2_prime1338,18.40,0.400044,0.0132,14.40
2_prime1338,18.50,0.399969,0.0132,14.50
2_prime1338,18.50,0.399997,0.0132,14.50
2_prime1338,18.50,0.400731,0.0133,14.50
2_prime1338,18.50,0.399092,0.0132,14.50
2_prime1338,18.50,0.399095,0.0132,14.50
2_prime1338,18.60,0.399231,0.0132,14.60
2_prime1338,18.60,0.398029,0.0132,14.60
2_prime1338,18.60,0.398157,0.0132,14.60
2_prime1338,18.60,0.398102,0.0132,14.60
2_prime1338,18.60,0.398118,0.0132,14.60
2_prime1338,18.70,0.398289,0.0132,14.70
2_prime1338,18.70,0.397909,0.0132,14.70
2_prime1338,18.70,0.397717,0.0132,14.70
2_prime1338,18.70,0.397543,0.0131,14.70
2_prime1338,18.80,0.397147,0.0131,14.80
2_prime1338,18.80,0.396706,0.0131,14.80
2_prime1338,18.80,0.396632,0.0131,14.80
2_prime1338,18.80,0.396872,0.0131,14.80
2_prime1338,18.80,0.396442,0.0131,14.80
2_prime1338,18.90,0.396684,0.0131,14.90
2_prime1338,18.90,0.396282,0.0131,14.90
2_prime1338,18.90,0.396108,0.0131,14.90
2_prime1338,18.90,0.396201,0.0131,14.90
2_prime1338,18.90,0.396183,0.0131,14.90
2_prime1338,19.00,0.395851,0.0131,15.00
2_prime1338,19.00,0.395545,0.0131,15.00
2_prime1338,19.00,0.395419,0.0131,15.00
2_prime1338,19.00,0.395490,0.0131,15.00
2_prime1338,19.00,0.395021,0.0131,15.00
2_prime1338,19.10,0.395102,0.0131,15.10
2_prime1338,19.10,0.395455,0.0131,15.10
2_prime1338,19.10,0.395713,0.0131,15.10
2_prime1338,19.10,0.395371,0.0131,15.10
2_prime1338,19.10,0.394615,0.0131,15.10
2_prime1338,19.20,0.394318,0.0130,15.20
2_prime1338,19.20,0.394737,0.0131,15.20
2_prime1338,19.20,0.394665,0.0131,15.20
2_prime1338,19.20,0.394600,0.0131,15.20
2_prime1338,19.30,0.394594,0.0131,15.30
2_prime1338,19.30,0.394333,0.0130,15.30
2_prime1338,19.30,0.394362,0.0130,15.30
2_prime1338,19.30,0.393918,0.0130,15.30
2_prime1338,19.30,0.393799,0.0130,15.30
2_prime1338,19.40,0.393544,0.0130,15.40
2_prime1338,19.40,0.393549,0.0130,15.40
2_prime1338,19.40,0.393305,0.0130,15.40
2_prime1338,19.40,0.392293,0.0130,15.40
2_prime1338,19.40,0.392352,0.0130,15.40
2_prime1338,19.50,0.392230,0.0130,15.50
2_prime1338,19.50,0.391874,0.0130,15.50
2_prime1338,19.50,0.391595,0.0130,15.50
2_prime1338,19.50,0.391780,0.0130,15.50
2_prime1338,19.50,0.391391,0.0129,15.50
2_prime1338,19.60,0.391992,0.0130,15.60
2_prime1338,19.60,0.391586,0.0130,15.60
2_prime1338,19.60,0.390985,0.0129,15.60
2_prime1338,19.60,0.390606,0.0129,15.60
2_prime1338,19.60,0.390915,0.0129,15.60
2_prime1338,19.70,0.391563,0.0130,15.70
2_prime1338,19.70,0.391605,0.0130,15.70
2_prime1338,19.70,0.391160,0.0129,15.70
2_prime1338,19.70,0.389954,0.0129,15.70
2_prime1338,19.80,0.390022,0.0129,15.80
2_prime1338,19.80,0.389913,0.0129,15.80
2_prime1338,19.80,0.390524,0.0129,15.80
2_prime1338,19.80,0.390513,0.0129,15.80
2_prime1338,19.80,0.390432,0.0129,15.80
2_prime1338,19.90,0.390250,0.0129,15.90
2_prime1338,19.90,0.389966,0.0129,15.90
2_prime1338,19.90,0.389826,0.0129,15.90
2_prime1338,19.90,0.389454,0.0129,15.90
2_prime1338,19.90,0.390331,0.0129,15.90
2_prime1338,20.00,0.389976,0.0129,16.00
2_prime1338,20.00,0.389278,0.0129,16.00
2_prime1338,20.00,0.388984,0.0129,16.00
2_prime1338,20.00,0.388045,0.0128,16.00
2_prime1338,20.00,0.388241,0.0128,16.00
2_prime1338,20.10,0.388501,0.0129,16.10
2_prime1338,20.10,0.388054,0.0128,16.10
2_prime1338,20.10,0.387974,0.0128,16.10
2_prime1338,20.10,0.388525,0.0129,16.10
2_prime1338,20.10,0.388269,0.0128,16.10
2_prime1338,20.20,0.387066,0.0128,16.20
2_prime1338,20.20,0.386321,0.0128,16.20
2_prime1338,20.20,0.386141,0.0128,16.20
2_prime1338,20.20,0.385583,0.0128,16.20
2_prime1338,20.30,0.386052,0.0128,16.30
2_prime1338,20.30,0.386087,0.0128,16.30
2_prime1338,20.30,0.386090,0.0128,16.30
2_prime1338,20.30,0.385724,0.0128,16.30
2_prime1338,20.30,0.384893,0.0127,16.30
2_prime1338,20.40,0.385088,0.0127,16.40
2_prime1338,20.40,0.385798,0.0128,16.40
2_prime1338,20.40,0.385021,0.0127,16.40
2_prime1338,20.40,0.384977,0.0127,16.40
2_prime1338,20.40,0.384625,0.0127,16.40
2_prime1338,20.50,0.384781,0.0127,16.50
2_prime1338,20.50,0.384735,0.0127,16.50
2_prime1338,20.50,0.384464,0.0127,16.50
2_prime1338,20.50,0.384146,0.0127,16.50
2_prime1338,20.50,0.383763,0.0127,16.50
2_prime1338,20.60,0.383650,0.0127,16.60
2_prime1338,20.60,0.383352,0.0127,16.60
2_prime1338,20.60,0.382790,0.0127,16.60
2_prime1338,20.60,0.382245,0.0126,16.60
2_prime1338,20.60,0.382003,0.0126,16.60
2_prime1338,20.70,0.381966,0.0126,16.70
2_prime1338,20.70,0.381460,0.0126,16.70
2_prime1338,20.70,0.381252,0.0126,16.70
2_prime1338,20.70,0.381272,0.0126,16.70
2_prime1338,20.80,0.381225,0.0126,16.80
2_prime1338,20.80,0.380993,0.0126,16.80
2_prime1338,20.80,0.380425,0.0126,16.80
2_prime1338,20.80,0.380388,0.0126,16.80
2_prime1338,20.80,0.380073,0.0126,16.80
2_prime1338,20.90,0.380125,0.0126,16.90
2_prime1338,20.90,0.379993,0.0126,16.90
2_prime1338,20.90,0.380132,0.0126,16.90
2_prime1338,20.90,0.379591,0.0126,16.90
2_prime1338,20.90,0.379877,0.0126,16.90
2_prime1338,21.00,0.379466,0.0126,17.00
2_prime1338,21.00,0.378957,0.0125,17.00
2_prime1338,21.00,0.379149,0.0125,17.00
2_prime1338,21.00,0.379039,0.0125,17.00
2_prime1338,21.00,0.378686,0.0125,17.00
2_prime1338,21.10,0.378967,0.0125,17.10
2_prime1338,21.10,0.379148,0.0125,17.10
2_prime1338,21.10,0.378647,0.0125,17.10
2_prime1338,21.10,0.378171,0.0125,17.10
2_prime1338,21.10,0.378020,0.0125,17.10
2_prime1338,21.20,0.377707,0.0125,17.20
2_prime1338,21.20,0.377232,0.0125,17.20
2_prime1338,21.20,0.377797,0.0125,17.20
2_prime1338,21.20,0.377057,0.0125,17.20
2_prime1338,21.30,0.376667,0.0125,17.30
2_prime1338,21.30,0.377154,0.0125,17.30
2_prime1338,21.30,0.376692,0.0125,17.30
2_prime1338,21.30,0.376584,0.0125,17.30
2_prime1338,21.30,0.376327,0.0124,17.30
2_prime1338,21.40,0.375757,0.0124,17.40
2_prime1338,21.40,0.375776,0.0124,17.40
2_prime1338,21.40,0.375953,0.0124,17.40
2_prime1338,21.40,0.375539,0.0124,17.40
2_prime1338,21.40,0.375460,0.0124,17.40
2_prime1338,21.50,0.376351,0.0124,17.50
2_prime1338,21.50,0.377785,0.0125,17.50
2_prime1338,21.50,0.378344,0.0125,17.50
2_prime1338,21.50,0.378767,0.0125,17.50
2_prime1338,21.50,0.379339,0.0125,17.50
2_prime1338,21.60,0.380436,0.0126,17.60
2_prime1338,21.60,0.383325,0.0127,17.60
2_prime1338,21.60,0.385074,0.0127,17.60
2_prime1338,21.60,0.386542,0.0128,17.60
2_prime1338,21.60,0.386511,0.0128,17.60
2_prime1338,21.70,0.386965,0.0128,17.70
2_prime1338,21.70,0.387736,0.0128,17.70
2_prime1338,21.70,0.387675,0.0128,17.70
2_prime1338,21.70,0.387669,0.0128,17.70
2_prime1338,21.80,0.387917,0.0128,17.80
2_prime1338,21.80,0.387880,0.0128,17.80
2_prime1338,21.80,0.387527,0.0128,17.80
2_prime1338,21.80,0.386733,0.0128,17.80
2_prime1338,21.80,0.387385,0.0128,17.80
2_prime1338,21.90,0.387873,0.0128,17.90
2_prime1338,21.90,0.387898,0.0128,17.90
2_prime1338,21.90,0.388494,0.0129,17.90
2_prime1338,21.90,0.388429,0.0128,17.90
2_prime1338,21.90,0.387937,0.0128,17.90
2_prime1338,22.00,0.386802,0.0128,18.00
2_prime1338,22.00,0.387417,0.0128,18.00
2_prime1338,22.00,0.387514,0.0128,18.00
2_prime1338,22.00,0.386173,0.0128,18.00
2_prime1338,22.00,0.371785,0.0123,18.00
2_prime1338,22.10,0.387642,0.0128,18.10
2_prime1338,22.10,0.384168,0.0127,18.10
2_prime1338,22.10,0.388503,0.0129,18.10
2_prime1338,22.10,0.385090,0.0127,18.10
2_prime1338,22.10,0.386395,0.0128,18.10
2_prime1338,22.20,0.386912,0.0128,18.20
2_prime1338,22.20,0.386827,0.0128,18.20
2_prime1338,22.20,0.386921,0.0128,18.20
2_prime1338,22.20,0.387979,0.0128,18.20
2_prime1338,22.30,0.387361,0.0128,18.30
2_prime1338,22.30,0.387716,0.0128,18.30
2_prime1338,22.30,0.383667,0.0127,18.30
2_prime1338,22.30,0.387549,0.0128,18.30
2_prime1338,22.30,0.387069,0.0128,18.30
2_prime1338,22.40,0.386738,0.0128,18.40
2_prime1338,22.40,0.400047,0.0132,18.40
2_prime1338,22.40,0.387216,0.0128,18.40
2_prime1338,22.40,0.386440,0.0128,18.40
2_prime1338,22.40,0.385887,0.0128,18.40
2_prime1338,22.50,0.385534,0.0128,18.50
2_prime1338,22.50,0.386018,0.0128,18.50
2_prime1338,22.50,0.384634,0.0127,18.50
2_prime1338,22.50,0.383454,0.0127,18.50
2_prime1338,22.50,0.383426,0.0127,18.50
2_prime1338,22.60,0.383242,0.0127,18.60
2_prime1338,22.60,0.382019,0.0126,18.60
2_prime1338,22.60,0.381800,0.0126,18.60
2_prime1338,22.60,0.382271,0.0126,18.60
2_prime1338,22.60,0.380884,0.0126,18.60
2_prime1338,22.70,0.378607,0.0125,18.70
2_prime1338,22.70,0.377258,0.0125,18.70
2_prime1338,22.70,0.376597,0.0125,18.70
2_prime1338,22.70,0.375126,0.0124,18.70
2_prime1338,22.80,0.376127,0.0124,18.80
2_prime1338,22.80,0.373225,0.0123,18.80
2_prime1338,22.80,0.378280,0.0125,18.80
2_prime1338,22.80,0.371486,0.0123,18.80
2_prime1338,22.80,0.376030,0.0124,18.80
2_prime1338,22.90,0.373330,0.0123,18.90
2_prime1338,22.90,0.374604,0.0124,18.90
2_prime1338,22.90,0.374851,0.0124,18.90
2_prime1338,22.90,0.376823,0.0125,18.90
2_prime1338,22.90,0.378604,0.0125,18.90
2_prime1338,23.00,0.376344,0.0124,19.00
2_prime1338,23.00,0.377031,0.0125,19.00
2_prime1338,23.00,0.376251,0.0124,19.00
2_prime1338,23.00,0.375326,0.0124,19.00
2_prime1338,23.00,0.377681,0.0125,19.00
2_prime1338,23.10,0.395609,0.0131,19.10
2_prime1338,23.10,0.374778,0.0124,19.10
2_prime1338,23.10,0.377409,0.0125,19.10
2_prime1338,23.10,0.373929,0.0124,19.10
2_prime1338,23.10,0.373967,0.0124,19.10
2_prime1338,23.20,0.374109,0.0124,19.20
2_prime1338,23.20,0.372871,0.0123,19.20
2_prime1338,23.20,0.373963,0.0124,19.20
2_prime1338,23.20,0.373603,0.0124,19.20
2_prime1338,23.30,0.374600,0.0124,19.30
2_prime1338,23.30,0.374103,0.0124,19.30
2_prime1338,23.30,0.372913,0.0123,19.30
2_prime1338,23.30,0.373269,0.0123,19.30
2_prime1338,23.30,0.371681,0.0123,19.30
2_prime1338,23.40,0.373758,0.0124,19.40
2_prime1338,23.40,0.371934,0.0123,19.40
2_prime1338,23.40,0.373984,0.0124,19.40
2_prime1338,23.40,0.365065,0.0121,19.40
2_prime1338,23.40,0.372932,0.0123,19.40
2_prime1338,23.50,0.364410,0.0121,19.50
2_prime1338,23.50,0.365036,0.0121,19.50
2_prime1338,23.50,0.365239,0.0121,19.50
2_prime1338,23.50,0.364402,0.0121,19.50
2_prime1338,25.40,0.297983,0.0099,21.40
2_prime1338,25.40,0.297096,0.0098,21.40
2_prime1338,25.50,0.295815,0.0098,21.50
2_prime1338,25.50,0.295278,0.0098,21.50
2_prime1338,25.50,0.293743,0.0097,21.50
2_prime1338,25.50,0.292873,0.0097,21.50
2_prime1338,25.50,0.293270,0.0097,21.50
2_prime1338,25.60,0.295478,0.0098,21.60
2_prime1338,25.60,0.296103,0.0098,21.60
2_prime1338,25.60,0.296058,0.0098,21.60
2_prime1338,25.60,0.295344,0.0098,21.60
2_prime1338,25.60,0.296161,0.0098,21.60
2_prime1338,25.70,0.295374,0.0098,21.70
2_prime1338,25.70,0.295488,0.0098,21.70
2_prime1338,25.70,0.295425,0.0098,21.70
2_prime1338,25.70,0.296201,0.0098,21.70
2_prime1338,25.80,0.295131,0.0098,21.80
2_prime1338,25.80,0.294406,0.0097,21.80
2_prime1338,25.80,0.293531,0.0097,21.80
2_prime1338,25.80,0.292814,0.0097,21.80
2_prime1338,25.80,0.291707,0.0096,21.80
2_prime1338,25.90,0.291547,0.0096,21.90
2_prime1338,25.90,0.293295,0.0097,21.90
2_prime1338,25.90,0.290349,0.0096,21.90
2_prime1338,25.90,0.290306,0.0096,21.90
2_prime1338,25.90,0.289940,0.0096,21.90
2_prime1338,26.00,0.289421,0.0096,22.00
2_prime1338,26.00,0.288957,0.0096,22.00
2_prime1338,26.00,0.288456,0.0095,22.00
2_prime1338,26.00,0.289672,0.0096,22.00
2_prime1338,26.00,0.287377,0.0095,22.00
2_prime1338,26.10,0.288442,0.0095,22.10
2_prime1338,26.10,0.287250,0.0095,22.10
2_prime1338,26.10,0.285566,0.0094,22.10
2_prime1338,26.10,0.285074,0.0094,22.10
2_prime1338,26.10,0.283850,0.0094,22.10
2_prime1338,26.20,0.282404,0.0093,22.20
2_prime1338,26.20,0.281612,0.0093,22.20
2_prime1338,26.20,0.281354,0.0093,22.20
2_prime1338,26.20,0.280493,0.0093,22.20
2_prime1338,26.30,0.278702,0.0092,22.30
2_prime1338,26.30,0.278817,0.0092,22.30
2_prime1338,26.30,0.277697,0.0092,22.30
2_prime1338,26.30,0.277689,0.0092,22.30
2_prime1338,26.30,0.276841,0.0092,22.30
2_prime1338,26.40,0.276159,0.0091,22.40
2_prime1338,26.40,0.275174,0.0091,22.40
2_prime1338,26.40,0.263907,0.0087,22.40
2_prime1338,26.40,0.274036,0.0091,22.40
2_prime1338,26.40,0.269259,0.0089,22.40
2_prime1338,26.50,0.265880,0.0088,22.50
2_prime1338,26.50,0.262750,0.0087,22.50
2_prime1338,26.50,0.260315,0.0086,22.50
2_prime1338,26.50,0.258328,0.0085,22.50
2_prime1338,26.50,0.255684,0.0085,22.50
2_prime1338,26.60,0.254234,0.0084,22.60
2_prime1338,26.60,0.241188,0.0080,22.60
2_prime1338,26.60,0.202371,0.0067,22.60
2_prime1338,26.60,0.220308,0.0073,22.60
2_prime1338,26.60,0.216007,0.0071,22.60
2_prime1338,26.70,0.218095,0.0072,22.70
2_prime1338,26.70,0.219542,0.0073,22.70
2_prime1338,26.70,0.220978,0.0073,22.70
2_prime1338,26.70,0.221341,0.0073,22.70
2_prime1338,26.80,0.220171,0.0073,22.80
2_prime1338,26.80,0.219909,0.0073,22.80
2_prime1338,26.80,0.219678,0.0073,22.80
2_prime1338,26.80,0.220754,0.0073,22.80
2_prime1338,26.80,0.219624,0.0073,22.80
2_prime1338,26.90,0.218614,0.0072,22.90
2_prime1338,26.90,0.217378,0.0072,22.90
2_prime1338,26.90,0.217259,0.0072,22.90
2_prime1338,26.90,0.216587,0.0072,22.90
2_prime1338,26.90,0.214373,0.0071,22.90
2_prime1338,27.00,0.214429,0.0071,23.00
2_prime1338,27.00,0.214781,0.0071,23.00
2_prime1338,27.00,0.214700,0.0071,23.00
2_prime1338,27.00,0.213603,0.0071,23.00
2_prime1338,27.00,0.213355,0.0071,23.00
2_prime1338,27.10,0.211940,0.0070,23.10
2_prime1338,27.10,0.211476,0.0070,23.10
2_prime1338,27.10,0.210139,0.0070,23.10
2_prime1338,27.10,0.210533,0.0070,23.10
2_prime1338,27.10,0.210187,0.0070,23.10
2_prime1338,27.20,0.210297,0.0070,23.20
2_prime1338,27.20,0.209390,0.0069,23.20
2_prime1338,27.20,0.209643,0.0069,23.20
2_prime1338,27.20,0.208198,0.0069,23.20
2_prime1338,27.30,0.208593,0.0069,23.30
2_prime1338,27.30,0.206769,0.0068,23.30
2_prime1338,27.30,0.207845,0.0069,23.30
2_prime1338,27.30,0.207434,0.0069,23.30
2_prime1338,27.30,0.207628,0.0069,23.30
2_prime1338,27.40,0.207486,0.0069,23.40
2_prime1338,27.40,0.207470,0.0069,23.40
2_prime1338,27.40,0.208394,0.0069,23.40
2_prime1338,27.40,0.208676,0.0069,23.40
2_prime1338,27.40,0.208733,0.0069,23.40
2_prime1338,27.50,0.208587,0.0069,23.50
2_prime1338,27.50,0.206611,0.0068,23.50
2_prime1338,27.50,0.205817,0.0068,23.50
2_prime1338,27.50,0.205312,0.0068,23.50
2_prime1338,27.50,0.204788,0.0068,23.50
2_prime1338,27.60,0.203108,0.0067,23.60
2_prime1338,27.60,0.204028,0.0067,23.60
2_prime1338,27.60,0.203192,0.0067,23.60
2_prime1338,27.60,0.202558,0.0067,23.60
2_prime1338,27.60,0.201865,0.0067,23.60
2_prime1338,27.70,0.202041,0.0067,23.70
2_prime1338,27.70,0.199872,0.0066,23.70
2_prime1338,27.70,0.198656,0.0066,23.70
2_prime1338,27.70,0.198682,0.0066,23.70
2_prime1338,27.80,0.198748,0.0066,23.80
2_prime1338,27.80,0.198215,0.0066,23.80
2_prime1338,27.80,0.197130,0.0065,23.80
2_prime1338,27.80,0.197862,0.0065,23.80
2_prime1338,27.80,0.196958,0.0065,23.80
2_prime1338,27.90,0.195100,0.0065,23.90
2_prime1338,27.90,0.195783,0.0065,23.90
2_prime1338,27.90,0.195085,0.0065,23.90
2_prime1338,27.90,0.194904,0.0064,23.90
2_prime1338,27.90,0.196256,0.0065,23.90
2_prime1338,28.00,0.195279,0.0065,24.00
2_prime1338,28.00,0.195510,0.0065,24.00
2_prime1338,28.00,0.195539,0.0065,24.00
2_prime1338,28.00,0.195920,0.0065,24.00
2_prime1338,28.00,0.195186,0.0065,24.00
2_prime1338,28.10,0.194645,0.0064,24.10
2_prime1338,28.10,0.192839,0.0064,24.10
2_prime1338,28.10,0.192917,0.0064,24.10
2_prime1338,28.10,0.192254,0.0064,24.10
2_prime1338,28.10,0.192966,0.0064,24.10
2_prime1338,28.20,0.192278,0.0064,24.20
2_prime1338,28.20,0.191757,0.0063,24.20
2_prime1338,28.20,0.192660,0.0064,24.20
2_prime1338,28.20,0.191682,0.0063,24.20
2_prime1338,28.30,0.191643,0.0063,24.30
2_prime1338,28.30,0.190671,0.0063,24.30
2_prime1338,28.30,0.189385,0.0063,24.30
2_prime1338,28.30,0.188544,0.0062,24.30
2_prime1338,28.30,0.187907,0.0062,24.30
2_prime1338,28.40,0.188921,0.0062,24.40
2_prime1338,28.40,0.188291,0.0062,24.40
2_prime1338,28.40,0.187938,0.0062,24.40
2_prime1338,28.40,0.186458,0.0062,24.40
2_prime1338,28.40,0.187310,0.0062,24.40
2_prime1338,28.50,0.186495,0.0062,24.50
2_prime1338,28.50,0.185501,0.0061,24.50
2_prime1338,28.50,0.184534,0.0061,24.50
2_prime1338,28.50,0.184435,0.0061,24.50
2_prime1338,28.50,0.184698,0.0061,24.50
2_prime1338,28.60,0.184287,0.0061,24.60
2_prime1338,28.60,0.184144,0.0061,24.60
2_prime1338,28.60,0.183358,0.0061,24.60
2_prime1338,28.60,0.183582,0.0061,24.60
2_prime1338,28.60,0.183768,0.0061,24.60
2_prime1338,28.70,0.183150,0.0061,24.70
2_prime1338,28.70,0.182169,0.0060,24.70
2_prime1338,28.70,0.182675,0.0060,24.70
2_prime1338,28.70,0.182126,0.0060,24.70
2_prime1338,28.80,0.181894,0.0060,24.80
2_prime1338,28.80,0.182387,0.0060,24.80
2_prime1338,28.80,0.181934,0.0060,24.80
2_prime1338,28.80,0.181777,0.0060,24.80
2_prime1338,28.80,0.180781,0.0060,24.80
2_prime1338,28.90,0.180721,0.0060,24.90
2_prime1338,28.90,0.179604,0.0059,24.90
2_prime1338,28.90,0.179733,0.0059,24.90
2_prime1338,28.90,0.179567,0.0059,24.90
2_prime1338,28.90,0.178990,0.0059,24.90
2_prime1338,29.00,0.178705,0.0059,25.00
2_prime1338,29.00,0.179207,0.0059,25.00
2_prime1338,29.00,0.178856,0.0059,25.00
2_prime1338,29.00,0.178129,0.0059,25.00
2_prime1338,29.00,0.178768,0.0059,25.00
2_prime1338,29.10,0.178393,0.0059,25.10
2_prime1338,29.10,0.178711,0.0059,25.10
